worker_id,city,zone,primary_platform,secondary_platform,vehicle_type,avg_daily_hours,experience_weeks,avg_daily_income,avg_weekly_income,latitude,longitude,is_flood_zone,trust_score
GK-11239,Chennai,Mylapore,Zepto,Zomato,Bicycle,11.0,84,515.11,3131.11,12.934762,80.206704,False,0.551
GK-11240,Mumbai,Borivali,Swiggy,Zomato,Bike,10.0,11,549.42,3028.17,19.08111,72.863448,False,0.513
GK-11241,Mumbai,Goregaon,Swiggy,Zomato,Bike,12.4,89,825.21,4164.21,19.224325,72.887368,False,0.728
GK-11242,Mumbai,Navi Mumbai,Zomato,Zepto,Bike,13.0,10,379.13,2207.83,19.231055,72.823171,False,0.791
GK-11243,Chennai,Porur,Swiggy,Zomato,Bicycle,7.8,40,678.11,3391.28,12.978666,80.24784,True,0.864
GK-11244,Mumbai,Navi Mumbai,Zepto,,Bike,13.5,62,626.65,4060.39,19.065868,72.824917,False,0.562
GK-11245,Mumbai,Navi Mumbai,Zomato,Swiggy,Bike,8.5,102,607.64,3817.11,19.028825,72.833909,False,0.86
GK-11246,Delhi,Karol Bagh,Zomato,Zepto,Bike,8.1,101,477.64,3037.27,28.628986,77.150699,False,0.97
GK-11247,Delhi,Janakpuri,Swiggy,Zepto,Scooter,10.5,21,643.61,3920.47,28.588606,77.176229,False,0.706
GK-11248,Chennai,Anna Nagar,Zomato,,Scooter,9.6,71,806.68,4282.91,12.878517,80.18007,False,0.707
GK-11249,Chennai,Mylapore,Zepto,Swiggy,Bike,13.0,77,411.65,2485.46,12.897486,80.218349,False,0.803
GK-11250,Mumbai,Thane,Swiggy,Zepto,Bicycle,9.1,92,729.24,4543.97,19.109877,72.828741,False,0.732
GK-11251,Mumbai,Kurla,Zomato,,Scooter,10.9,37,857.95,4307.3,19.208041,72.884222,True,0.559
GK-11252,Mumbai,Navi Mumbai,Zepto,Zomato,Bike,8.4,82,847.21,4757.75,19.073938,72.884435,False,0.711
GK-11253,Mumbai,Powai,Zepto,,Bicycle,7.9,67,800.41,4239.93,19.034093,72.84557,False,0.528
GK-11254,Delhi,Rohini,Zepto,Swiggy,Bicycle,6.1,41,478.69,2650.39,28.743286,77.138743,True,0.673
GK-11255,Chennai,Adyar,Swiggy,Zomato,Scooter,6.1,84,853.38,5408.82,13.101762,80.154799,True,0.97
GK-11256,Chennai,Mylapore,Zepto,Zomato,Scooter,10.3,9,1008.23,5122.89,12.966115,80.247083,False,0.522
GK-11257,Delhi,Karol Bagh,Zepto,,Bike,9.7,5,787.38,4908.5,28.637406,77.277564,False,0.552
GK-11258,Mumbai,Borivali,Zepto,Zomato,Scooter,7.7,105,459.22,2848.3,19.100039,72.839564,False,0.752
GK-11259,Chennai,Anna Nagar,Zomato,,Bicycle,9.5,45,560.94,3217.37,12.997184,80.277315,False,0.853
GK-11260,Chennai,Velachery,Zepto,Zomato,Scooter,8.1,54,728.95,3693.02,12.916344,80.190368,True,0.902
GK-11261,Mumbai,Navi Mumbai,Zepto,Swiggy,Bike,13.9,28,844.69,4847.11,19.032588,72.923489,False,0.697
GK-11262,Delhi,Karol Bagh,Zepto,Zomato,Scooter,13.0,106,852.97,5135.63,28.512325,77.100469,False,0.622
GK-11263,Chennai,T. Nagar,Zomato,Swiggy,Bicycle,7.0,62,344.7,2091.68,12.884129,80.211644,False,0.824
GK-11264,Mumbai,Goregaon,Zomato,Zepto,Bicycle,7.4,11,798.84,4978.93,19.215873,72.920428,False,0.584
GK-11265,Mumbai,Kurla,Zepto,,Bicycle,12.2,44,633.05,3280.99,19.149181,72.863836,True,0.631
GK-11266,Mumbai,Thane,Swiggy,Zomato,Bicycle,10.1,91,429.49,2728.07,19.11884,72.867257,False,0.821
GK-11267,Delhi,Karol Bagh,Swiggy,Zomato,Scooter,7.3,111,863.97,5264.43,28.595352,77.128174,False,0.812
GK-11268,Chennai,Guindy,Zomato,,Bicycle,13.5,111,722.65,4338.81,12.86714,80.284066,False,0.765
GK-11269,Chennai,Chromepet,Zepto,Zomato,Bike,12.7,80,603.95,3305.06,12.895093,80.155789,False,0.939
GK-11270,Chennai,Anna Nagar,Zepto,Zomato,Bicycle,7.0,8,1058.79,5961.52,12.859291,80.191234,False,0.516
GK-11271,Delhi,Chandni Chowk,Swiggy,Zepto,Bike,13.2,51,584.89,3719.18,28.745663,77.22741,True,0.581
GK-11272,Delhi,Lajpat Nagar,Swiggy,,Scooter,10.1,26,821.59,4956.19,28.677295,77.140068,False,0.606
GK-11273,Chennai,Guindy,Swiggy,Zomato,Bike,7.8,60,835.11,4743.34,12.981602,80.2673,False,0.892
GK-11274,Mumbai,Andheri,Zomato,,Bike,12.3,28,767.72,3973.11,19.057106,72.855622,True,0.657
GK-11275,Delhi,Nehru Place,Zepto,,Scooter,8.2,103,848.16,4373.72,28.55238,77.191066,False,0.954
GK-11276,Delhi,Rohini,Swiggy,,Bicycle,11.8,20,607.55,3727.2,28.730643,77.213694,True,0.682
GK-11277,Chennai,Adyar,Zomato,Zepto,Bicycle,8.1,114,742.83,4213.52,13.058053,80.155957,True,0.92
GK-11278,Mumbai,Bandra,Swiggy,Zepto,Bike,11.1,91,803.59,4568.0,19.19306,72.881518,False,0.809
GK-11279,Mumbai,Bandra,Zomato,Zepto,Bike,13.2,17,536.91,3015.16,19.124467,72.929435,False,0.901
GK-11280,Mumbai,Kurla,Swiggy,,Scooter,7.8,85,879.4,4863.27,19.056908,72.888177,True,0.903
GK-11281,Chennai,Guindy,Swiggy,Zomato,Scooter,11.1,39,648.35,3338.0,12.923689,80.166392,False,0.897
GK-11282,Mumbai,Goregaon,Zomato,,Bike,8.2,38,639.7,3237.82,19.243261,72.947365,False,0.634
GK-11283,Chennai,T. Nagar,Zomato,Swiggy,Bike,11.6,83,839.46,4236.56,12.985296,80.165113,False,0.854
GK-11284,Mumbai,Thane,Swiggy,Zomato,Bicycle,13.0,48,846.0,4839.94,19.099409,72.863721,False,0.617
GK-11285,Mumbai,Goregaon,Zomato,Swiggy,Bicycle,10.4,106,793.58,4169.98,19.157944,72.853425,False,0.974
GK-11286,Delhi,Pitampura,Swiggy,Zomato,Bike,13.7,43,698.0,3946.06,28.583342,77.189825,False,0.785
GK-11287,Mumbai,Goregaon,Zepto,Zomato,Bike,9.3,20,648.59,3486.13,19.183181,72.909164,False,0.917
GK-11288,Chennai,Tambaram,Zepto,Swiggy,Bike,10.9,53,428.77,2281.36,12.995817,80.197067,True,0.571
GK-11289,Chennai,Velachery,Zomato,Zepto,Bike,6.8,94,877.39,5347.27,13.054921,80.249109,True,0.975
GK-11290,Mumbai,Navi Mumbai,Zepto,,Bicycle,6.4,61,1014.81,5200.45,19.24402,72.8892,False,0.953
GK-11291,Mumbai,Goregaon,Zomato,Zepto,Bike,7.5,95,492.19,3190.57,19.110189,72.896018,False,0.908
GK-11292,Mumbai,Thane,Swiggy,Zepto,Bicycle,9.1,20,509.97,2932.04,19.123707,72.9165,False,0.885
GK-11293,Chennai,Tambaram,Swiggy,Zepto,Scooter,8.4,91,765.8,4151.17,13.142123,80.249504,True,0.704
GK-11294,Mumbai,Powai,Zomato,Swiggy,Bike,11.8,22,599.76,3104.9,19.132458,72.857698,False,0.814
GK-11295,Mumbai,Kurla,Zomato,Zepto,Bike,11.2,93,621.28,3976.45,19.070824,72.820032,True,0.563
GK-11296,Mumbai,Goregaon,Zomato,Zepto,Scooter,12.9,7,810.64,4881.83,19.152143,72.946218,False,0.687
GK-11297,Chennai,Tambaram,Swiggy,Zepto,Scooter,6.5,63,594.12,3227.15,12.968874,80.294573,True,0.769
GK-11298,Chennai,Anna Nagar,Zomato,,Bicycle,7.0,20,844.91,4609.48,12.962182,80.292641,False,0.511
GK-11299,Mumbai,Bandra,Zomato,,Bike,13.4,45,903.6,5634.58,19.080234,72.852793,False,0.767
GK-11300,Mumbai,Bandra,Zomato,,Scooter,6.8,55,785.86,5064.22,19.09624,72.872298,False,0.892
GK-11301,Mumbai,Malad,Swiggy,,Bike,7.0,74,570.91,3165.57,19.105158,72.882522,True,0.688
GK-11302,Chennai,Tambaram,Zomato,Swiggy,Scooter,6.4,30,605.67,3470.24,12.908438,80.272405,True,0.901
GK-11303,Mumbai,Navi Mumbai,Zomato,Zepto,Bicycle,8.4,104,974.4,5939.72,19.159523,72.85746,False,0.618
GK-11304,Delhi,Janakpuri,Zepto,Swiggy,Bike,6.3,88,634.05,4000.91,28.734031,77.204032,False,0.682
GK-11305,Mumbai,Bandra,Zepto,,Bicycle,9.2,111,610.69,3343.54,19.083752,72.846947,False,0.689
GK-11306,Delhi,Dwarka,Zepto,,Scooter,11.4,45,792.56,5076.68,28.516473,77.138258,True,0.704
GK-11307,Mumbai,Bandra,Zomato,Swiggy,Scooter,9.0,55,447.72,2277.91,19.166019,72.853161,False,0.564
GK-11308,Chennai,Chromepet,Swiggy,,Bicycle,8.4,102,651.0,3625.54,13.078228,80.152376,False,0.779
GK-11309,Delhi,Karol Bagh,Zomato,,Bicycle,10.1,11,648.54,3956.16,28.640708,77.162674,False,0.648
GK-11310,Chennai,Mylapore,Swiggy,,Bicycle,13.0,107,657.36,3867.9,13.015395,80.203931,False,0.563
GK-11311,Chennai,T. Nagar,Zepto,Swiggy,Scooter,10.2,72,813.01,4785.08,12.910898,80.21778,False,0.898
GK-11312,Delhi,Chandni Chowk,Zepto,,Scooter,6.8,29,973.13,5902.29,28.698176,77.225824,True,0.576
GK-11313,Chennai,Guindy,Zomato,,Bicycle,11.4,42,764.69,4591.29,12.857328,80.211762,False,0.666
GK-11314,Delhi,Karol Bagh,Swiggy,,Bike,7.7,82,819.75,4111.87,28.699451,77.284292,False,0.989
GK-11315,Mumbai,Malad,Swiggy,Zepto,Bike,11.0,51,726.34,4700.54,19.10321,72.931781,True,0.626
GK-11316,Mumbai,Andheri,Swiggy,,Bicycle,10.9,109,785.23,4700.13,19.005497,72.926194,True,0.507
GK-11317,Delhi,Dwarka,Zomato,Swiggy,Bike,8.9,59,595.6,3074.45,28.652874,77.239206,True,0.671
GK-11318,Mumbai,Navi Mumbai,Zomato,,Scooter,6.6,95,788.5,4413.34,19.18555,72.886266,False,0.711
GK-11319,Delhi,Chandni Chowk,Zomato,Zepto,Bicycle,6.2,31,1081.06,5939.42,28.583889,77.295204,True,0.937
GK-11320,Mumbai,Dadar,Zomato,Swiggy,Bike,10.7,75,670.39,4326.8,19.004489,72.829686,True,0.755
GK-11321,Delhi,Karol Bagh,Zomato,Swiggy,Scooter,11.5,115,875.08,5479.89,28.517729,77.137872,False,0.886
GK-11322,Mumbai,Dadar,Swiggy,Zomato,Bike,10.9,86,666.63,4041.79,19.207133,72.922476,True,0.63
GK-11323,Chennai,T. Nagar,Zepto,Zomato,Bicycle,7.7,59,710.22,3910.91,12.862099,80.18017,False,0.589
GK-11324,Chennai,Velachery,Swiggy,,Scooter,9.3,114,211.83,1184.9,12.931202,80.154376,True,0.803
GK-11325,Delhi,Pitampura,Zomato,,Bike,8.4,62,879.32,5049.47,28.716735,77.249349,False,0.929
GK-11326,Mumbai,Malad,Zepto,Zomato,Scooter,7.0,49,553.02,2869.57,19.110307,72.82845,True,0.913
GK-11327,Chennai,T. Nagar,Zomato,,Bike,13.2,77,798.12,4732.19,13.109269,80.219687,False,0.872
GK-11328,Delhi,Saket,Zepto,,Scooter,12.4,56,912.76,5197.19,28.615614,77.288193,False,0.743
GK-11329,Mumbai,Navi Mumbai,Zomato,Swiggy,Bike,12.3,76,649.23,3701.67,19.205394,72.892084,False,0.59
GK-11330,Delhi,Karol Bagh,Swiggy,,Scooter,13.7,92,809.32,5054.24,28.508206,77.193572,False,0.823
GK-11331,Chennai,T. Nagar,Zepto,,Bicycle,6.4,113,788.88,4319.81,13.105732,80.23226,False,0.599
GK-11332,Delhi,Nehru Place,Zepto,Swiggy,Bicycle,8.3,117,602.21,3221.88,28.539634,77.262539,False,0.566
GK-11333,Mumbai,Bandra,Swiggy,Zepto,Bicycle,9.6,98,706.73,4370.98,19.12928,72.919269,False,0.724
GK-11334,Mumbai,Bandra,Zepto,,Bicycle,10.9,106,394.86,2075.44,19.185886,72.895496,False,0.694
GK-11335,Mumbai,Kurla,Zepto,Swiggy,Scooter,7.8,72,513.66,2699.81,19.143875,72.875047,True,0.757
GK-11336,Chennai,Tambaram,Zomato,,Scooter,11.3,77,632.86,3729.17,12.997454,80.296329,True,0.667
GK-11337,Mumbai,Goregaon,Zomato,Zepto,Scooter,6.7,41,797.78,4845.31,19.151504,72.831652,False,0.98
GK-11338,Chennai,Adyar,Zepto,,Bicycle,12.3,42,808.5,4647.71,12.984974,80.278756,True,0.978
GK-11339,Mumbai,Navi Mumbai,Zomato,Swiggy,Bicycle,13.5,64,946.81,5031.28,19.145833,72.88999,False,0.727
GK-11340,Mumbai,Dadar,Zepto,Swiggy,Bicycle,6.0,41,709.15,3918.34,19.09499,72.878303,True,0.99
GK-11341,Mumbai,Navi Mumbai,Swiggy,Zepto,Scooter,9.6,14,456.63,2674.04,19.033379,72.826235,False,0.888
GK-11342,Chennai,Sholinganallur,Swiggy,Zepto,Scooter,12.1,20,734.93,3818.34,12.926093,80.184209,False,0.506
GK-11343,Mumbai,Kurla,Zomato,Zepto,Bike,8.5,98,529.73,2752.2,19.02922,72.948162,True,0.654
GK-11344,Chennai,Chromepet,Swiggy,,Bicycle,7.6,23,599.3,3401.11,13.10873,80.294225,False,0.623
GK-11345,Mumbai,Powai,Zomato,Swiggy,Scooter,6.2,104,720.26,3824.76,19.160178,72.87381,False,0.635
GK-11346,Mumbai,Borivali,Zomato,Swiggy,Bicycle,11.2,114,513.67,2658.87,19.172277,72.893459,False,0.929
GK-11347,Chennai,Guindy,Swiggy,Zomato,Bicycle,12.3,109,651.27,3687.7,13.052055,80.167252,False,0.847
GK-11348,Chennai,Tambaram,Zomato,Zepto,Bike,13.6,88,756.56,4874.73,12.964594,80.293522,True,0.665
GK-11349,Delhi,Rohini,Swiggy,,Bicycle,13.2,111,558.1,3002.02,28.567596,77.260708,True,0.998
GK-11350,Delhi,Connaught Place,Zepto,Zomato,Bike,9.5,10,418.9,2373.24,28.503816,77.144026,False,0.641
GK-11351,Chennai,Tambaram,Zomato,Zepto,Scooter,7.4,64,727.66,4347.87,13.111976,80.255737,True,0.543
GK-11352,Mumbai,Thane,Swiggy,Zepto,Bicycle,11.2,94,721.56,3706.82,19.233033,72.913676,False,0.883
GK-11353,Delhi,Nehru Place,Zomato,Swiggy,Bicycle,10.1,115,687.29,3575.67,28.557896,77.136244,False,0.905
GK-11354,Delhi,Connaught Place,Zomato,Zepto,Scooter,9.7,90,512.45,2777.97,28.579026,77.184899,False,0.655
GK-11355,Delhi,Janakpuri,Zepto,Swiggy,Bike,13.8,72,731.62,4312.37,28.538341,77.246666,False,0.5
GK-11356,Mumbai,Goregaon,Zomato,,Bicycle,13.3,113,569.26,3118.96,19.16292,72.912638,False,0.844
GK-11357,Delhi,Karol Bagh,Zomato,Zepto,Bike,8.0,36,611.84,3835.8,28.73898,77.28466,False,0.729
GK-11358,Mumbai,Navi Mumbai,Zomato,Zepto,Bicycle,9.6,99,526.06,2980.75,19.106602,72.889864,False,0.511
GK-11359,Chennai,Chromepet,Swiggy,,Scooter,12.3,90,661.68,3326.3,13.054014,80.245274,False,0.955
GK-11360,Mumbai,Dadar,Zomato,,Bike,10.5,90,731.5,4174.04,19.080974,72.837713,True,0.944
GK-11361,Chennai,Velachery,Swiggy,Zepto,Bike,13.0,71,918.95,5503.35,13.025756,80.251129,True,0.902
GK-11362,Chennai,Tambaram,Zomato,Swiggy,Bicycle,9.2,40,911.86,5810.26,12.962095,80.208218,True,0.548
GK-11363,Delhi,Saket,Swiggy,Zomato,Bicycle,6.7,15,709.53,4270.89,28.662052,77.182639,False,0.703
GK-11364,Chennai,Chromepet,Zepto,Swiggy,Bicycle,6.5,85,910.86,5450.79,13.098464,80.17558,False,0.949
GK-11365,Chennai,Velachery,Swiggy,,Bike,13.1,52,772.63,4906.1,12.995584,80.231305,True,0.96
GK-11366,Mumbai,Navi Mumbai,Swiggy,Zomato,Bicycle,9.6,27,592.98,3730.79,19.096941,72.857293,False,0.634
GK-11367,Delhi,Lajpat Nagar,Zomato,,Bike,6.6,85,474.01,2413.81,28.669403,77.134564,False,0.672
GK-11368,Delhi,Lajpat Nagar,Zomato,,Bicycle,8.2,102,761.9,4807.87,28.555382,77.19271,False,0.735
GK-11369,Delhi,Lajpat Nagar,Swiggy,Zomato,Scooter,12.1,103,743.15,3726.38,28.628269,77.234149,False,0.924
GK-11370,Chennai,Porur,Zomato,Zepto,Bike,9.2,37,736.02,4254.77,13.012852,80.229447,True,0.674
GK-11371,Delhi,Rohini,Zomato,Swiggy,Scooter,11.2,29,761.04,3981.78,28.604591,77.242831,True,0.931
GK-11372,Mumbai,Malad,Swiggy,,Scooter,9.6,17,951.67,5355.23,19.062467,72.903233,True,0.939
GK-11373,Chennai,Sholinganallur,Zomato,Swiggy,Bicycle,13.3,86,576.52,3704.47,13.147949,80.165914,False,0.617
GK-11374,Chennai,Tambaram,Zepto,Zomato,Bike,13.7,8,701.6,3799.54,13.104525,80.15306,True,0.802
GK-11375,Chennai,Velachery,Zepto,,Scooter,12.9,103,499.6,2663.99,12.935038,80.253013,True,0.837
GK-11376,Delhi,Connaught Place,Zomato,Swiggy,Bicycle,6.3,85,456.85,2699.88,28.702244,77.260073,False,0.729
GK-11377,Chennai,Adyar,Zepto,Zomato,Scooter,10.8,23,595.33,3213.32,13.098147,80.21375,True,0.638
GK-11378,Mumbai,Goregaon,Zomato,,Bike,10.3,69,388.91,2059.45,19.022784,72.913418,False,0.607
GK-11379,Mumbai,Powai,Zomato,Zepto,Scooter,9.3,112,435.81,2472.51,19.056945,72.895902,False,0.686
GK-11380,Mumbai,Bandra,Zepto,Swiggy,Bike,10.3,53,629.63,3181.78,19.220105,72.876384,False,0.706
GK-11381,Mumbai,Powai,Swiggy,,Bicycle,10.0,49,639.4,3367.22,19.138542,72.892649,False,0.854
GK-11382,Delhi,Lajpat Nagar,Zomato,Swiggy,Bicycle,8.0,86,698.91,3645.19,28.553544,77.112015,False,0.663
GK-11383,Chennai,Guindy,Zepto,Zomato,Bike,11.7,111,531.03,3298.88,13.010118,80.171575,False,0.505
GK-11384,Delhi,Lajpat Nagar,Zepto,Swiggy,Bike,7.4,74,455.82,2431.54,28.646371,77.163131,False,0.543
GK-11385,Chennai,Porur,Zepto,Swiggy,Scooter,7.5,93,859.04,4310.75,12.978406,80.248743,True,0.632
GK-11386,Delhi,Dwarka,Zepto,,Scooter,10.2,66,766.51,4899.42,28.647368,77.194235,True,0.787
GK-11387,Chennai,Tambaram,Zepto,Swiggy,Bike,12.6,8,715.2,4117.14,12.946894,80.185588,True,0.631
GK-11388,Chennai,Adyar,Zepto,,Bike,12.0,66,585.5,3510.77,13.067074,80.270896,True,0.645
GK-11389,Delhi,Dwarka,Zepto,,Scooter,9.4,67,700.85,4231.21,28.72228,77.269045,True,0.763
GK-11390,Mumbai,Powai,Swiggy,Zomato,Scooter,13.1,11,402.4,2534.55,19.188417,72.848609,False,0.694
GK-11391,Delhi,Connaught Place,Zomato,Swiggy,Bike,11.8,107,693.17,3761.25,28.600953,77.142949,False,0.678
GK-11392,Mumbai,Thane,Zomato,,Bicycle,7.4,23,570.8,3188.85,19.113542,72.870162,False,0.991
GK-11393,Mumbai,Navi Mumbai,Swiggy,Zomato,Bike,6.6,98,826.81,4653.4,19.022456,72.896798,False,0.8
GK-11394,Chennai,Tambaram,Zepto,Swiggy,Scooter,9.5,120,703.75,3649.2,13.001422,80.172432,True,0.552
GK-11395,Mumbai,Andheri,Swiggy,,Bicycle,6.8,20,599.02,3151.06,19.152427,72.845543,True,0.626
GK-11396,Chennai,T. Nagar,Zepto,Swiggy,Scooter,13.7,109,638.28,3210.18,12.94827,80.181484,False,0.746
GK-11397,Chennai,Tambaram,Zepto,Swiggy,Bicycle,11.4,12,781.22,4848.38,13.006947,80.284796,True,0.582
GK-11398,Chennai,Velachery,Zomato,,Bicycle,12.3,32,660.01,3850.73,12.901046,80.188208,True,0.632
GK-11399,Chennai,Mylapore,Zomato,Zepto,Bicycle,9.3,90,553.02,2956.42,13.13432,80.168956,False,0.987
GK-11400,Delhi,Karol Bagh,Swiggy,,Bicycle,12.2,73,564.79,3303.83,28.714472,77.161772,False,0.829
GK-11401,Chennai,Guindy,Swiggy,Zomato,Bicycle,9.8,26,639.0,3835.45,12.998746,80.259836,False,0.544
GK-11402,Delhi,Dwarka,Swiggy,Zepto,Bike,13.2,100,625.56,3246.54,28.600887,77.127393,True,0.753
GK-11403,Delhi,Rohini,Zepto,Zomato,Bicycle,9.8,25,957.12,6209.82,28.690904,77.151653,True,0.74
GK-11404,Delhi,Saket,Zepto,Swiggy,Bike,11.5,16,656.95,3484.86,28.691965,77.108102,False,0.561
GK-11405,Mumbai,Navi Mumbai,Zomato,Swiggy,Bike,9.2,116,872.57,5291.24,19.211436,72.865015,False,0.827
GK-11406,Delhi,Dwarka,Swiggy,Zomato,Bike,10.7,15,851.18,4418.28,28.585566,77.116775,True,0.996
GK-11407,Mumbai,Navi Mumbai,Zomato,Zepto,Bicycle,6.6,107,419.91,2306.78,19.219633,72.859239,False,0.825
GK-11408,Delhi,Rohini,Swiggy,Zomato,Bicycle,9.1,38,576.13,3696.07,28.602675,77.244083,True,0.756
GK-11409,Mumbai,Powai,Zomato,Swiggy,Bike,6.3,82,512.26,2599.07,19.125767,72.895949,False,0.96
GK-11410,Mumbai,Andheri,Zepto,Swiggy,Bicycle,10.6,67,635.53,4067.18,19.219073,72.822476,True,0.866
GK-11411,Mumbai,Bandra,Zepto,Zomato,Scooter,11.3,57,788.34,4497.83,19.109757,72.825835,False,0.96
GK-11412,Chennai,Sholinganallur,Swiggy,Zomato,Bike,6.2,71,671.94,3938.54,12.887304,80.182141,False,0.532
GK-11413,Chennai,Chromepet,Zomato,,Bicycle,11.0,32,993.21,5883.22,13.001723,80.272565,False,0.931
GK-11414,Delhi,Saket,Zomato,Swiggy,Bike,6.1,18,592.31,3776.36,28.641389,77.229816,False,0.675
GK-11415,Chennai,Tambaram,Zomato,Swiggy,Bike,7.1,89,956.38,4943.3,13.051454,80.150654,True,0.962
GK-11416,Chennai,Adyar,Zepto,Zomato,Scooter,6.8,30,531.08,2682.62,12.91429,80.237768,True,0.721
GK-11417,Delhi,Lajpat Nagar,Zomato,,Scooter,8.6,9,476.9,2883.9,28.702608,77.23794,False,0.862
GK-11418,Chennai,Adyar,Zepto,Swiggy,Bike,8.5,104,657.46,3296.87,13.099536,80.297071,True,0.747
GK-11419,Chennai,Tambaram,Zepto,Swiggy,Bike,7.1,118,625.16,4010.42,12.946624,80.236788,True,0.538
GK-11420,Chennai,Tambaram,Zepto,,Scooter,8.9,57,707.85,4216.67,13.076631,80.241008,True,0.813
GK-11421,Chennai,Guindy,Swiggy,Zomato,Scooter,11.0,33,711.55,4387.0,13.016118,80.297962,False,0.866
GK-11422,Chennai,Mylapore,Zepto,Zomato,Bike,13.0,52,1036.59,6002.48,13.098755,80.216568,False,0.785
GK-11423,Chennai,Velachery,Zomato,,Scooter,6.3,10,291.1,1715.01,13.034564,80.274206,True,0.579
GK-11424,Delhi,Rohini,Swiggy,,Scooter,10.7,26,691.6,4090.24,28.556855,77.134265,True,0.834
GK-11425,Delhi,Karol Bagh,Swiggy,Zepto,Bicycle,11.1,28,737.95,4036.63,28.522002,77.278707,False,0.695
GK-11426,Mumbai,Goregaon,Zomato,Swiggy,Scooter,9.7,20,850.55,5249.84,19.232315,72.859449,False,0.932
GK-11427,Chennai,Chromepet,Swiggy,Zepto,Bike,13.4,18,654.48,4081.43,12.923725,80.236544,False,0.637
GK-11428,Delhi,Nehru Place,Zomato,Swiggy,Scooter,6.0,32,413.64,2446.18,28.580671,77.228981,False,0.926
GK-11429,Delhi,Pitampura,Swiggy,,Bicycle,12.8,119,815.43,4091.39,28.566149,77.2039,False,0.725
GK-11430,Chennai,Chromepet,Zepto,Swiggy,Bike,10.5,56,847.61,4386.1,13.070884,80.235701,False,0.533
GK-11431,Mumbai,Powai,Swiggy,,Scooter,10.8,111,959.39,5594.67,19.068745,72.830354,False,0.715
GK-11432,Delhi,Lajpat Nagar,Swiggy,,Scooter,8.6,98,831.29,4951.3,28.583205,77.250975,False,0.824
GK-11433,Chennai,Mylapore,Zomato,Zepto,Bicycle,10.4,32,901.3,5780.86,12.853417,80.254476,False,0.688
GK-11434,Mumbai,Dadar,Zepto,Swiggy,Scooter,12.5,9,473.23,2576.31,19.050929,72.86425,True,0.738
GK-11435,Chennai,Tambaram,Zepto,,Bike,10.1,58,780.25,4991.97,12.899611,80.296657,True,0.554
GK-11436,Mumbai,Malad,Zomato,,Bike,13.3,61,965.4,5263.11,19.109012,72.901904,True,0.67
GK-11437,Delhi,Saket,Swiggy,,Bike,10.6,92,729.93,4051.43,28.624532,77.215907,False,0.643
GK-11438,Mumbai,Malad,Swiggy,Zomato,Scooter,6.7,41,511.3,2953.5,19.217886,72.883049,True,0.653
GK-11439,Chennai,Velachery,Swiggy,Zepto,Bicycle,9.1,43,831.87,4690.36,13.01929,80.16718,True,0.998
GK-11440,Chennai,Tambaram,Zepto,,Bicycle,8.8,7,564.42,2913.07,13.099982,80.218141,True,0.86
GK-11441,Delhi,Nehru Place,Swiggy,,Scooter,12.8,27,909.4,4978.45,28.683929,77.142343,False,0.573
GK-11442,Delhi,Nehru Place,Zepto,,Bike,13.8,114,655.28,4213.25,28.507505,77.179446,False,0.786
GK-11443,Mumbai,Bandra,Zomato,,Scooter,10.1,71,452.14,2474.34,19.204777,72.891127,False,0.52
GK-11444,Chennai,Anna Nagar,Zomato,Zepto,Bicycle,10.6,82,592.71,3652.47,12.910352,80.288375,False,0.926
GK-11445,Mumbai,Navi Mumbai,Swiggy,,Bike,9.1,83,595.87,3430.75,19.126095,72.880363,False,0.627
GK-11446,Delhi,Connaught Place,Zepto,,Scooter,6.2,117,629.59,3888.52,28.629288,77.174,False,0.87
GK-11447,Chennai,Velachery,Zomato,Zepto,Scooter,12.1,83,929.75,5304.01,13.066784,80.180676,True,0.669
GK-11448,Chennai,Guindy,Zomato,Swiggy,Bicycle,8.6,75,583.37,3114.51,12.89147,80.209856,False,0.99
GK-11449,Mumbai,Bandra,Zepto,,Bike,10.9,21,874.24,5291.99,19.108243,72.829233,False,0.744
GK-11450,Delhi,Saket,Zepto,Swiggy,Bicycle,10.1,65,641.55,3762.44,28.521562,77.287313,False,0.689
GK-11451,Mumbai,Navi Mumbai,Zepto,Swiggy,Bicycle,12.3,101,803.05,4366.14,19.081078,72.913101,False,0.568
GK-11452,Chennai,Guindy,Zomato,Zepto,Bicycle,7.2,91,614.9,3572.6,13.065221,80.291495,False,0.764
GK-11453,Delhi,Lajpat Nagar,Swiggy,Zomato,Scooter,9.7,48,795.5,5154.03,28.581473,77.195131,False,0.801
GK-11454,Delhi,Nehru Place,Zepto,,Bike,13.5,64,1013.16,5697.69,28.723767,77.17859,False,0.981
GK-11455,Mumbai,Thane,Zepto,,Scooter,10.8,61,636.05,3892.11,19.177451,72.943577,False,0.622
GK-11456,Mumbai,Goregaon,Zepto,,Bike,10.2,28,831.5,4757.77,19.138056,72.905927,False,0.661
GK-11457,Delhi,Dwarka,Swiggy,Zepto,Bike,10.9,40,589.97,3402.48,28.601228,77.139675,True,0.981
GK-11458,Chennai,Velachery,Swiggy,Zepto,Bike,11.9,93,434.46,2526.47,12.972149,80.211379,True,0.772
GK-11459,Chennai,Tambaram,Swiggy,Zomato,Bicycle,10.0,84,536.95,2786.34,12.890436,80.224411,True,0.585
GK-11460,Chennai,Anna Nagar,Zomato,,Bicycle,13.5,20,945.9,5820.84,12.970538,80.286347,False,0.819
