worker_id,city,zone,date,day_of_week,hours_worked,orders_completed,rainfall_mm,aqi,temperature_c,humidity_pct,earnings,target_earnings
GK-11655,Mumbai,Dadar,2025-11-12,2,10.8,27,0.0,131,32.6,56.1,1087.21,1087.21
GK-11423,Chennai,Velachery,2026-03-26,3,7.1,20,0.0,116,33.3,32.5,312.56,312.56
GK-11917,Mumbai,Malad,2025-12-17,2,10.2,25,0.0,86,26.9,32.8,1326.43,1326.43
GK-11774,Mumbai,Goregaon,2025-12-23,1,11.9,18,0.0,127,23.8,56.3,1482.51,1482.51
GK-10657,Chennai,Tambaram,2026-01-13,1,13.7,26,0.0,210,29.3,36.6,1562.86,1562.86
GK-10982,Chennai,T. Nagar,2026-03-03,1,7.2,16,0.0,164,33.3,51.6,891.55,891.55
GK-11113,Delhi,Saket,2026-03-04,2,12.5,27,0.0,82,35.5,66.3,833.96,833.96
GK-10959,Delhi,Lajpat Nagar,2025-12-25,3,11.9,34,0.0,287,20.2,33.6,1248.12,1248.12
GK-10548,Chennai,Porur,2025-12-03,2,8.7,18,29.2,196,24.1,59.4,922.48,922.48
GK-10517,Delhi,Janakpuri,2025-10-26,6,8.7,23,0.0,66,39.9,66.2,1374.85,1374.85
GK-11815,Chennai,Adyar,2025-11-28,4,5.5,14,0.0,169,30.3,73.7,582.47,582.47
GK-10788,Mumbai,Bandra,2026-03-16,0,11.1,22,0.0,67,34.6,56.8,1536.45,1536.45
GK-11231,Delhi,Janakpuri,2025-10-03,4,14.0,22,0.0,130,45.8,37.1,1205.4,1205.4
GK-11259,Chennai,Anna Nagar,2025-11-26,2,9.8,28,0.0,112,31.2,65.2,903.77,903.77
GK-11293,Chennai,Tambaram,2025-12-02,1,7.6,12,0.0,107,24.6,94.9,1012.44,1012.44
GK-10195,Mumbai,Dadar,2025-12-20,5,13.0,34,0.6,146,29.2,56.7,2495.61,2495.61
GK-10384,Mumbai,Powai,2025-11-27,3,6.7,15,0.0,72,31.0,39.2,1155.6,1155.6
GK-10729,Delhi,Rohini,2026-03-08,6,13.0,20,0.0,86,38.0,68.1,2485.48,2485.48
GK-10586,Delhi,Chandni Chowk,2026-02-23,0,12.6,35,0.0,103,18.9,38.3,1072.43,1072.43
GK-10815,Mumbai,Thane,2025-11-12,2,7.2,20,0.0,95,25.2,53.3,604.6,604.6
GK-10951,Mumbai,Andheri,2025-12-02,1,7.8,12,0.0,124,28.2,39.1,1159.84,1159.84
GK-11868,Chennai,Guindy,2026-03-21,5,10.4,30,0.0,149,32.5,64.1,1147.51,1147.51
GK-11652,Chennai,Adyar,2025-10-07,1,10.2,16,0.0,56,34.4,53.4,1774.0,1774.0
GK-11416,Chennai,Adyar,2026-03-29,6,5.2,11,0.0,136,36.6,36.7,502.33,502.33
GK-11855,Mumbai,Dadar,2025-11-18,1,9.0,26,0.0,147,29.2,61.4,1023.88,1023.88
GK-10402,Chennai,Chromepet,2026-01-10,5,12.2,19,0.0,107,24.7,68.3,1932.71,1932.71
GK-10036,Mumbai,Malad,2026-03-19,3,8.5,23,0.0,116,27.3,69.2,758.98,758.98
GK-11317,Delhi,Dwarka,2026-02-08,6,9.5,22,0.0,116,17.8,59.5,1191.69,1191.69
GK-10539,Mumbai,Andheri,2026-01-17,5,10.0,21,17.3,106,26.7,40.5,1776.07,1776.07
GK-11369,Delhi,Lajpat Nagar,2026-01-18,6,13.1,29,0.0,242,19.2,38.4,1935.04,1935.04
GK-11989,Mumbai,Bandra,2026-02-24,1,14.0,27,0.0,131,26.0,55.5,1908.09,1908.09
GK-10792,Chennai,Adyar,2025-10-19,6,13.6,33,10.0,91,37.2,70.5,1905.77,1905.77
GK-11578,Delhi,Pitampura,2025-11-10,0,10.8,21,0.0,410,38.2,56.6,1474.29,1474.29
GK-10366,Delhi,Nehru Place,2026-01-16,4,9.6,17,0.0,433,30.6,57.8,850.48,850.48
GK-11501,Chennai,Chromepet,2025-11-28,4,12.4,33,0.0,242,33.6,74.8,1302.06,1302.06
GK-10912,Chennai,Guindy,2025-12-18,3,8.6,21,38.3,105,31.1,53.4,889.48,889.48
GK-11224,Chennai,Sholinganallur,2026-03-01,6,13.2,27,5.9,99,28.1,54.8,2798.17,2798.17
GK-10269,Delhi,Karol Bagh,2025-12-22,0,13.9,31,0.0,329,33.4,36.0,1500.36,1500.36
GK-10591,Mumbai,Dadar,2026-03-29,6,7.5,14,0.0,76,31.7,51.3,850.87,850.87
GK-11616,Delhi,Dwarka,2025-10-06,0,11.7,23,0.0,68,36.2,60.8,1294.74,1294.74
GK-11817,Delhi,Karol Bagh,2026-01-22,3,11.5,30,0.0,372,19.3,38.0,1645.49,1645.49
GK-11557,Chennai,Porur,2025-12-03,2,6.3,15,29.2,196,24.1,59.4,440.14,440.14
GK-10825,Chennai,Guindy,2025-11-02,6,6.7,18,0.0,106,31.2,88.5,1167.22,1167.22
GK-11168,Delhi,Dwarka,2026-02-23,0,12.4,21,0.0,83,21.0,64.9,977.13,977.13
GK-10219,Delhi,Lajpat Nagar,2025-10-08,2,8.4,24,0.0,104,31.1,30.3,761.76,761.76
GK-10841,Chennai,Adyar,2025-12-08,0,13.4,31,39.9,192,21.2,86.6,572.02,572.02
GK-10878,Chennai,Chromepet,2025-11-28,4,9.4,17,0.0,242,33.6,74.8,1470.73,1470.73
GK-11995,Delhi,Pitampura,2025-12-06,5,9.3,25,0.0,281,15.5,49.0,1111.63,1111.63
GK-11566,Chennai,Guindy,2026-03-26,3,10.8,21,0.0,147,30.7,53.1,619.44,619.44
GK-11461,Delhi,Karol Bagh,2025-12-17,2,6.1,13,3.3,384,41.8,46.3,836.66,836.66
GK-11372,Mumbai,Malad,2025-11-24,0,11.0,20,6.5,147,25.4,66.7,1875.3,1875.3
GK-11625,Delhi,Karol Bagh,2025-10-07,1,13.9,36,0.0,84,31.6,64.1,1520.54,1520.54
GK-11616,Delhi,Dwarka,2026-03-01,6,10.5,16,0.0,108,28.7,33.7,1387.42,1387.42
GK-11908,Delhi,Pitampura,2025-10-26,6,7.6,22,0.0,154,28.3,53.3,991.87,991.87
GK-10349,Chennai,Porur,2026-03-05,3,13.6,30,0.0,113,37.5,65.3,1471.28,1471.28
GK-11076,Delhi,Janakpuri,2026-02-12,3,11.9,25,0.0,75,20.4,59.8,2076.02,2076.02
GK-10890,Mumbai,Thane,2025-11-30,6,9.9,29,0.0,142,33.0,32.6,1592.43,1592.43
GK-11816,Delhi,Connaught Place,2025-12-07,6,12.8,20,0.0,324,32.0,66.8,1196.6,1196.6
GK-11536,Chennai,Sholinganallur,2025-10-31,4,3.9,6,27.1,123,37.0,60.9,306.65,306.65
GK-10625,Mumbai,Dadar,2026-02-28,5,6.9,10,4.4,53,26.7,41.2,886.23,886.23
GK-10775,Mumbai,Bandra,2025-10-10,4,9.3,24,0.0,123,33.0,68.4,781.88,781.88
GK-10532,Mumbai,Kurla,2025-12-29,0,7.9,16,0.0,164,23.1,45.5,1142.99,1142.99
GK-11043,Delhi,Karol Bagh,2026-03-15,6,7.2,14,0.0,121,27.7,53.9,1069.66,1069.66
GK-10349,Chennai,Porur,2026-01-14,2,10.4,26,0.0,100,28.6,48.4,1221.99,1221.99
GK-10239,Mumbai,Goregaon,2025-11-03,0,8.9,19,0.0,154,33.1,52.8,815.51,815.51
GK-11498,Delhi,Lajpat Nagar,2026-02-03,1,9.8,23,0.0,131,25.7,64.1,1034.51,1034.51
GK-11361,Chennai,Velachery,2026-01-19,0,10.8,17,0.0,20,27.9,60.2,1602.17,1602.17
GK-10690,Mumbai,Kurla,2026-02-05,3,11.4,18,0.0,20,27.4,44.7,1125.83,1125.83
GK-11369,Delhi,Lajpat Nagar,2025-12-31,2,11.0,17,0.0,344,32.4,51.9,1293.78,1293.78
GK-11630,Mumbai,Bandra,2025-11-27,3,12.1,27,0.0,157,29.5,56.6,1495.26,1495.26
GK-11965,Chennai,Guindy,2026-01-22,3,12.0,22,0.0,111,29.8,65.0,1330.03,1330.03
GK-11005,Chennai,Porur,2025-12-01,0,10.1,26,0.0,89,26.1,63.8,1634.11,1634.11
GK-10357,Delhi,Dwarka,2026-02-14,5,10.1,23,0.0,28,31.9,33.8,1092.11,1092.11
GK-11064,Mumbai,Navi Mumbai,2026-03-09,0,8.6,17,0.0,119,32.1,40.0,891.86,891.86
GK-10991,Chennai,Chromepet,2025-12-20,5,10.8,17,0.0,84,21.8,63.8,1648.9,1648.9
GK-10566,Chennai,Anna Nagar,2025-12-31,2,14.0,37,0.0,117,30.8,89.8,927.27,927.27
GK-11015,Chennai,T. Nagar,2025-12-16,1,8.2,15,0.0,146,27.9,63.0,1203.09,1203.09
GK-11073,Delhi,Rohini,2025-11-24,0,12.0,18,4.8,354,45.3,39.3,627.8,627.8
GK-11355,Delhi,Janakpuri,2026-01-05,0,14.0,39,0.0,402,40.8,66.0,1434.8,1434.8
GK-11258,Mumbai,Borivali,2026-03-20,4,8.8,13,0.0,194,27.0,38.7,655.28,655.28
GK-11585,Mumbai,Dadar,2025-12-06,5,11.6,19,0.0,129,29.2,58.7,1472.57,1472.57
GK-11658,Chennai,Sholinganallur,2025-12-01,0,13.3,30,0.0,151,31.1,85.2,2426.38,2426.38
GK-11072,Delhi,Karol Bagh,2026-02-25,2,11.2,24,0.0,144,35.2,36.9,1464.85,1464.85
GK-10411,Chennai,Adyar,2026-01-05,0,11.3,27,0.0,132,28.3,46.1,1538.12,1538.12
GK-11317,Delhi,Dwarka,2025-12-16,1,8.2,23,0.0,375,16.0,67.0,707.62,707.62
GK-10485,Chennai,Anna Nagar,2025-10-28,1,13.2,20,37.1,120,31.5,66.3,1268.87,1268.87
GK-10376,Mumbai,Goregaon,2025-12-08,0,11.4,17,0.0,153,23.2,65.4,1318.77,1318.77
GK-11357,Delhi,Karol Bagh,2025-12-26,4,8.3,16,0.0,489,29.8,68.8,692.25,692.25
GK-10835,Mumbai,Dadar,2025-12-23,1,6.4,14,0.0,145,27.3,53.0,693.29,693.29
GK-10615,Delhi,Janakpuri,2025-10-29,2,11.4,31,0.0,94,37.4,45.3,1296.03,1296.03
GK-10953,Chennai,Chromepet,2025-10-12,6,10.5,17,0.0,25,28.5,88.9,1514.36,1514.36
GK-10404,Mumbai,Thane,2026-03-16,0,13.1,20,0.0,172,25.8,30.8,1850.46,1850.46
GK-10809,Chennai,Adyar,2025-10-12,6,8.5,20,0.0,71,28.8,56.1,1236.64,1236.64
GK-10147,Delhi,Karol Bagh,2025-10-03,4,10.7,16,0.0,135,22.7,34.3,1145.07,1145.07
GK-10742,Chennai,Guindy,2026-03-19,3,11.8,25,1.0,110,33.4,47.5,1312.87,1312.87
GK-10126,Chennai,Tambaram,2025-11-06,3,7.3,14,0.7,137,29.5,91.8,955.66,955.66
GK-11732,Delhi,Nehru Place,2026-03-25,2,7.4,14,0.0,115,24.0,38.7,921.05,921.05
GK-10123,Mumbai,Thane,2025-12-09,1,13.3,22,0.0,110,25.9,46.3,1283.67,1283.67
GK-10864,Mumbai,Dadar,2026-03-04,2,5.0,9,0.0,98,36.2,68.4,281.41,281.41
GK-10412,Chennai,T. Nagar,2025-12-28,6,11.5,19,0.0,160,31.1,87.9,2412.15,2412.15
GK-10254,Delhi,Rohini,2025-10-07,1,12.0,31,0.0,180,39.5,62.7,1806.26,1806.26
GK-10655,Mumbai,Thane,2026-02-19,3,14.0,28,0.0,63,27.7,68.7,1775.29,1775.29
GK-11086,Chennai,Tambaram,2026-02-05,3,12.4,26,0.0,84,23.9,61.9,1633.57,1633.57
GK-11184,Chennai,Adyar,2026-01-29,3,5.7,16,0.0,265,27.5,63.0,496.06,496.06
GK-10479,Mumbai,Navi Mumbai,2026-02-18,2,7.3,15,0.0,115,32.7,33.3,1160.86,1160.86
GK-11723,Chennai,Sholinganallur,2025-10-29,2,11.7,21,2.5,71,37.6,68.7,1104.61,1104.61
GK-11759,Delhi,Lajpat Nagar,2025-10-02,3,12.1,24,0.0,111,34.6,57.0,1453.26,1453.26
GK-10463,Delhi,Pitampura,2025-10-20,0,8.6,23,0.0,121,40.7,66.9,416.97,416.97
GK-10959,Delhi,Lajpat Nagar,2025-12-07,6,11.6,29,0.0,404,27.9,57.7,1244.22,1244.22
GK-10836,Chennai,T. Nagar,2025-10-29,2,9.0,17,0.0,54,33.7,55.7,792.55,792.55
GK-11304,Delhi,Janakpuri,2025-11-03,0,6.0,11,0.0,460,37.3,38.0,519.98,519.98
GK-11289,Chennai,Velachery,2025-10-19,6,11.2,30,0.0,104,29.5,84.5,1856.55,1856.55
GK-10253,Mumbai,Andheri,2025-12-20,5,8.4,13,0.0,88,27.4,59.0,1638.77,1638.77
GK-11258,Mumbai,Borivali,2025-11-21,4,7.0,14,0.0,118,26.1,46.9,523.73,523.73
GK-10127,Delhi,Lajpat Nagar,2026-03-07,5,11.3,20,0.0,121,32.5,45.5,1829.98,1829.98
GK-11179,Delhi,Dwarka,2025-11-14,4,10.0,21,2.5,440,27.9,66.7,1083.77,1083.77
GK-11417,Delhi,Lajpat Nagar,2025-12-24,2,8.5,19,0.0,377,17.3,55.7,626.62,626.62
GK-10002,Mumbai,Bandra,2025-10-08,2,7.5,20,0.0,144,29.8,69.4,830.12,830.12
GK-11651,Delhi,Connaught Place,2026-02-11,2,10.0,18,0.0,140,37.8,66.0,972.55,972.55
GK-10019,Mumbai,Goregaon,2025-12-12,4,11.2,20,0.0,88,23.9,54.7,1485.55,1485.55
GK-11582,Delhi,Chandni Chowk,2026-01-10,5,5.9,13,0.0,362,18.9,32.4,512.45,512.45
GK-11764,Delhi,Dwarka,2025-11-28,4,14.0,34,0.0,330,29.3,36.5,1462.33,1462.33
GK-11933,Delhi,Connaught Place,2026-02-20,4,14.0,39,0.0,89,18.4,56.4,1465.87,1465.87
GK-11366,Mumbai,Navi Mumbai,2025-12-11,3,12.0,24,0.0,189,31.4,39.3,1113.4,1113.4
GK-10059,Mumbai,Borivali,2025-11-06,3,7.8,12,0.0,90,25.7,57.5,925.17,925.17
GK-10506,Mumbai,Dadar,2026-02-09,0,7.9,15,0.0,153,29.2,52.9,963.84,963.84
GK-11866,Mumbai,Navi Mumbai,2026-02-11,2,9.2,15,0.0,84,30.9,46.4,722.94,722.94
GK-10773,Chennai,Porur,2025-12-23,1,5.1,12,21.7,154,25.7,71.1,319.39,319.39
GK-11653,Delhi,Chandni Chowk,2025-12-11,3,6.5,16,0.0,433,30.4,30.5,606.72,606.72
GK-11056,Delhi,Saket,2025-10-09,3,12.2,26,0.0,62,35.1,46.4,908.07,908.07
GK-11286,Delhi,Pitampura,2026-02-17,1,11.3,32,0.0,215,22.9,64.9,1222.14,1222.14
GK-10158,Chennai,Anna Nagar,2025-12-19,4,10.1,20,8.2,136,22.6,58.2,856.26,856.26
GK-11453,Delhi,Lajpat Nagar,2026-01-26,0,11.2,29,0.0,447,26.7,66.5,1443.39,1443.39
GK-10771,Mumbai,Navi Mumbai,2025-10-02,3,11.4,30,1.9,109,34.9,49.4,1531.11,1531.11
GK-11967,Mumbai,Powai,2026-02-18,2,5.7,9,1.7,140,27.3,63.4,503.87,503.87
GK-10557,Delhi,Janakpuri,2025-10-03,4,14.0,32,0.0,130,45.8,37.1,1733.47,1733.47
GK-10947,Mumbai,Thane,2025-10-10,4,7.1,13,0.0,71,32.0,58.0,632.23,632.23
GK-10107,Mumbai,Thane,2025-11-21,4,12.0,31,0.0,145,36.9,55.7,1148.11,1148.11
GK-10755,Chennai,Porur,2025-12-24,2,8.6,18,19.2,103,22.3,86.5,893.54,893.54
GK-10937,Delhi,Chandni Chowk,2025-10-07,1,13.1,37,0.0,161,45.2,30.9,1244.21,1244.21
GK-10268,Delhi,Chandni Chowk,2026-01-11,6,11.4,21,0.0,421,35.4,58.4,1336.63,1336.63
GK-10947,Mumbai,Thane,2025-11-05,2,5.8,12,0.0,136,34.5,42.6,475.19,475.19
GK-10109,Mumbai,Navi Mumbai,2025-12-04,3,10.9,20,0.0,69,26.8,64.8,1336.0,1336.0
GK-10724,Chennai,Anna Nagar,2026-02-18,2,11.9,23,0.0,137,28.9,33.3,1885.95,1885.95
GK-10678,Chennai,Tambaram,2026-02-19,3,5.3,15,0.0,94,28.0,40.2,545.41,545.41
GK-10140,Delhi,Karol Bagh,2026-02-08,6,14.0,21,0.0,151,28.7,67.9,1756.37,1756.37
GK-11208,Mumbai,Andheri,2025-11-12,2,8.7,16,0.0,41,31.9,42.6,1099.69,1099.69
GK-10460,Delhi,Rohini,2026-01-22,3,9.9,18,0.0,344,19.2,51.3,1254.89,1254.89
GK-10632,Delhi,Saket,2025-10-23,3,6.2,18,1.3,146,35.9,48.7,606.1,606.1
GK-10578,Mumbai,Malad,2025-10-10,4,13.3,39,0.0,110,31.4,35.3,1594.61,1594.61
GK-11955,Chennai,Velachery,2026-03-28,5,11.6,28,0.0,106,34.1,52.2,2061.65,2061.65
GK-11445,Mumbai,Navi Mumbai,2026-01-23,4,7.7,20,0.0,146,18.2,59.9,796.68,796.68
GK-11647,Delhi,Connaught Place,2026-01-04,6,7.0,11,0.0,356,29.0,63.6,924.93,924.93
GK-11325,Delhi,Pitampura,2025-11-19,2,7.6,14,0.0,486,29.8,64.1,953.64,953.64
GK-11332,Delhi,Nehru Place,2026-01-15,3,9.6,24,0.0,350,18.0,37.5,871.8,871.8
GK-10848,Delhi,Janakpuri,2026-02-27,4,5.7,11,0.0,43,32.3,36.7,612.7,612.7
GK-10176,Chennai,Velachery,2025-11-16,6,14.0,31,0.0,92,29.2,75.1,1724.84,1724.84
GK-11330,Delhi,Karol Bagh,2026-02-27,4,13.6,31,0.0,138,38.2,56.3,1724.38,1724.38
GK-11008,Mumbai,Goregaon,2026-02-26,3,11.6,24,0.9,94,30.6,67.1,1487.05,1487.05
GK-10294,Mumbai,Borivali,2025-12-21,6,10.2,16,0.7,164,17.3,41.5,1591.58,1591.58
GK-10131,Mumbai,Bandra,2026-01-21,2,5.9,11,0.0,99,25.7,47.9,798.62,798.62
GK-10504,Delhi,Rohini,2025-10-04,5,13.3,39,0.0,93,45.4,63.8,1347.96,1347.96
GK-11777,Chennai,Adyar,2025-12-12,4,10.9,16,20.0,108,26.8,86.8,1990.66,1990.66
GK-10763,Mumbai,Thane,2026-02-09,0,14.0,32,0.0,162,20.0,34.5,1625.09,1625.09
GK-10995,Mumbai,Malad,2025-12-23,1,11.6,23,0.0,124,26.5,68.2,1090.79,1090.79
GK-11846,Mumbai,Andheri,2026-01-08,3,7.9,12,0.0,20,23.6,30.1,796.6,796.6
GK-11742,Delhi,Chandni Chowk,2025-10-04,5,13.0,21,0.0,129,27.1,67.3,1370.71,1370.71
GK-10866,Delhi,Connaught Place,2026-01-17,5,7.3,12,0.0,387,25.7,32.6,1363.14,1363.14
GK-11816,Delhi,Connaught Place,2025-12-31,2,13.8,24,0.0,297,17.9,56.1,1142.2,1142.2
GK-10733,Mumbai,Dadar,2025-11-09,6,11.1,28,0.0,135,30.0,64.4,1658.04,1658.04
GK-10156,Mumbai,Dadar,2026-03-01,6,5.2,9,0.0,125,34.5,47.3,797.02,797.02
GK-10361,Chennai,Velachery,2025-11-04,1,11.7,31,10.0,82,31.6,77.4,2150.33,2150.33
GK-11479,Delhi,Connaught Place,2026-03-08,6,8.7,23,0.0,132,41.5,30.9,871.08,871.08
GK-11106,Delhi,Nehru Place,2026-02-11,2,11.5,23,0.0,123,29.1,48.6,1618.19,1618.19
GK-10440,Delhi,Janakpuri,2026-02-19,3,6.9,17,0.0,83,26.4,69.2,619.16,619.16
GK-10506,Mumbai,Dadar,2025-12-04,3,7.7,14,0.0,155,26.1,39.9,894.47,894.47
GK-11621,Mumbai,Bandra,2025-12-25,3,7.5,22,0.0,139,18.8,59.3,812.11,812.11
GK-11957,Mumbai,Powai,2026-01-10,5,8.9,17,0.0,165,32.0,40.4,1387.67,1387.67
GK-11432,Delhi,Lajpat Nagar,2026-01-05,0,9.5,21,0.0,339,28.3,65.3,1206.87,1206.87
GK-11933,Delhi,Connaught Place,2026-03-25,2,14.0,21,0.0,195,38.8,66.6,1458.96,1458.96
GK-11103,Chennai,Guindy,2026-02-02,0,9.1,25,0.0,175,29.2,44.0,493.42,493.42
GK-10727,Mumbai,Andheri,2025-12-13,5,9.9,15,0.0,102,21.8,67.3,2067.29,2067.29
GK-11278,Mumbai,Bandra,2026-03-13,4,11.9,27,0.0,80,25.7,43.3,1683.04,1683.04
GK-10467,Delhi,Karol Bagh,2026-02-24,1,8.8,23,0.0,148,42.0,69.8,654.11,654.11
GK-11649,Delhi,Janakpuri,2026-03-06,4,11.5,33,0.0,143,38.3,54.2,938.32,938.32
GK-10936,Chennai,Chromepet,2026-02-19,3,7.6,12,0.0,112,27.5,63.1,617.98,617.98
GK-10101,Delhi,Janakpuri,2026-02-20,4,11.1,21,0.0,116,29.9,44.0,932.32,932.32
GK-10164,Mumbai,Andheri,2026-01-16,4,9.4,21,0.0,37,28.9,61.4,803.6,803.6
GK-10270,Mumbai,Powai,2025-10-13,0,12.6,31,0.0,52,30.1,35.7,2031.26,2031.26
GK-10418,Chennai,Anna Nagar,2026-03-26,3,12.4,20,0.0,146,35.3,55.2,1720.42,1720.42
GK-10875,Mumbai,Powai,2026-03-23,0,9.1,23,0.0,182,32.9,60.0,860.13,860.13
GK-11923,Mumbai,Powai,2026-03-23,0,11.1,20,0.0,182,32.9,60.0,1315.16,1315.16
GK-11538,Delhi,Dwarka,2026-03-10,1,8.7,18,0.0,164,23.3,61.2,601.58,601.58
GK-10740,Delhi,Pitampura,2025-12-05,4,14.0,30,0.0,264,38.5,61.0,1432.47,1432.47
GK-11491,Mumbai,Navi Mumbai,2025-12-16,1,11.9,28,0.0,60,19.3,51.9,1497.64,1497.64
GK-11014,Delhi,Janakpuri,2026-03-29,6,11.9,24,1.8,34,43.0,42.2,1593.65,1593.65
GK-11997,Chennai,Velachery,2026-03-25,2,12.8,21,0.0,71,28.9,55.2,1555.72,1555.72
GK-10294,Mumbai,Borivali,2025-12-08,0,9.1,24,0.0,74,24.6,67.3,1140.31,1140.31
GK-11082,Delhi,Rohini,2025-11-13,3,7.4,11,0.0,271,33.1,48.4,863.67,863.67
GK-11218,Chennai,Sholinganallur,2026-02-27,4,9.8,26,0.0,70,33.2,43.4,1023.87,1023.87
GK-11483,Chennai,Velachery,2025-11-29,5,6.5,17,8.8,136,28.1,62.6,949.86,949.86
GK-10733,Mumbai,Dadar,2025-10-12,6,14.0,38,0.0,119,34.7,58.2,2094.83,2094.83
GK-10695,Mumbai,Andheri,2025-10-14,1,7.0,19,0.0,203,28.7,45.1,1049.51,1049.51
GK-10196,Mumbai,Kurla,2025-12-06,5,13.8,40,0.0,116,30.0,48.1,2121.77,2121.77
GK-11187,Chennai,Adyar,2025-10-15,2,9.0,25,0.0,123,28.3,82.3,1198.68,1198.68
GK-11591,Chennai,Anna Nagar,2025-12-22,0,8.0,17,18.6,73,27.0,67.8,804.2,804.2
GK-10951,Mumbai,Andheri,2026-01-13,1,7.1,17,0.0,171,27.6,32.3,1066.28,1066.28
GK-10855,Chennai,Anna Nagar,2026-02-13,4,10.2,26,0.0,128,27.6,43.3,1094.46,1094.46
GK-11180,Delhi,Saket,2025-11-06,3,5.2,9,0.0,258,41.3,34.0,674.67,674.67
GK-11959,Mumbai,Malad,2025-11-24,0,9.3,15,6.5,147,25.4,66.7,1237.09,1237.09
GK-10366,Delhi,Nehru Place,2026-01-11,6,9.8,16,5.9,476,28.7,45.1,929.33,929.33
GK-10987,Chennai,Chromepet,2025-10-20,0,12.0,28,11.2,115,32.5,93.2,1221.22,1221.22
GK-11147,Delhi,Chandni Chowk,2025-10-07,1,12.1,27,0.0,161,45.2,30.9,1313.97,1313.97
GK-10239,Mumbai,Goregaon,2026-03-14,5,10.0,27,0.0,142,25.1,51.8,1106.64,1106.64
GK-11263,Chennai,T. Nagar,2025-11-08,5,7.5,19,0.0,96,36.4,54.0,517.94,517.94
GK-11502,Mumbai,Malad,2026-02-03,1,11.8,24,0.0,95,25.3,53.8,1570.27,1570.27
GK-11874,Chennai,Mylapore,2026-03-02,0,10.2,25,0.0,103,32.7,39.2,1149.69,1149.69
GK-11496,Delhi,Connaught Place,2025-12-30,1,12.5,30,0.0,381,15.8,33.3,1360.45,1360.45
GK-10320,Chennai,Guindy,2025-11-15,5,14.0,26,18.8,138,35.3,57.6,1741.03,1741.03
GK-10269,Delhi,Karol Bagh,2026-03-19,3,13.2,28,0.0,78,32.3,43.3,1501.99,1501.99
GK-11580,Chennai,Chromepet,2026-03-07,5,13.2,36,0.0,129,34.5,53.3,2458.29,2458.29
GK-10288,Delhi,Saket,2026-02-19,3,6.0,15,0.0,129,18.5,59.1,591.43,591.43
GK-10147,Delhi,Karol Bagh,2026-03-20,4,9.2,20,0.0,170,30.1,65.4,903.84,903.84
GK-11467,Delhi,Lajpat Nagar,2025-11-19,2,7.8,11,0.0,380,32.1,68.0,970.96,970.96
GK-11909,Delhi,Chandni Chowk,2026-02-16,0,5.8,16,0.0,114,21.8,51.1,601.15,601.15
GK-11754,Mumbai,Borivali,2025-12-30,1,9.7,21,0.0,141,23.7,52.5,1131.86,1131.86
GK-10494,Chennai,Mylapore,2025-11-19,2,7.8,20,0.0,92,37.2,90.8,1202.89,1202.89
GK-10972,Chennai,Mylapore,2025-11-16,6,8.3,19,0.0,177,35.5,61.0,1043.41,1043.41
GK-11579,Chennai,Chromepet,2025-12-01,0,7.0,11,0.0,47,29.6,64.2,916.82,916.82
GK-11240,Mumbai,Borivali,2025-10-08,2,11.2,27,0.0,67,33.8,41.6,1066.59,1066.59
GK-11022,Chennai,Chromepet,2026-02-08,6,14.0,28,0.0,128,29.4,49.9,2243.35,2243.35
GK-11204,Delhi,Chandni Chowk,2025-12-10,2,12.5,22,0.0,293,20.2,31.0,1570.38,1570.38
GK-10209,Mumbai,Malad,2026-03-01,6,12.0,30,0.0,62,27.6,44.6,1936.18,1936.18
GK-11803,Mumbai,Kurla,2026-01-26,0,8.9,17,0.0,104,30.6,66.5,1289.65,1289.65
GK-11307,Mumbai,Bandra,2025-12-31,2,10.4,31,0.0,115,25.2,44.6,851.64,851.64
GK-11307,Mumbai,Bandra,2025-12-04,3,7.2,10,0.0,169,22.2,56.8,495.56,495.56
GK-11955,Chennai,Velachery,2025-12-06,5,8.8,20,10.1,48,22.6,72.1,1472.56,1472.56
GK-11727,Chennai,Velachery,2025-11-10,0,14.0,26,0.0,117,30.9,51.8,1844.83,1844.83
GK-11242,Mumbai,Navi Mumbai,2025-12-15,0,11.2,20,0.0,161,22.0,65.2,724.67,724.67
GK-10947,Mumbai,Thane,2025-11-09,6,6.7,19,0.0,159,31.6,56.0,771.2,771.2
GK-11667,Delhi,Lajpat Nagar,2026-01-10,5,14.0,27,0.0,402,40.2,40.4,1908.48,1908.48
GK-10163,Delhi,Dwarka,2025-10-22,2,14.0,22,9.6,214,34.4,59.3,1646.42,1646.42
GK-10199,Mumbai,Kurla,2025-11-12,2,5.4,15,0.0,112,34.0,67.2,727.95,727.95
GK-11822,Chennai,Chromepet,2025-10-04,5,14.0,24,0.0,86,33.0,85.1,1252.84,1252.84
GK-11818,Delhi,Saket,2025-11-09,6,7.1,11,0.0,325,38.2,58.5,741.07,741.07
GK-11805,Chennai,T. Nagar,2025-11-14,4,6.1,13,8.1,164,33.2,55.4,394.24,394.24
GK-11315,Mumbai,Malad,2026-03-06,4,11.9,25,0.0,111,27.1,50.2,1487.31,1487.31
GK-10761,Delhi,Dwarka,2026-03-09,0,10.2,15,0.0,120,41.7,51.7,1124.44,1124.44
GK-11669,Mumbai,Dadar,2025-12-24,2,9.8,23,0.0,217,19.4,56.0,1036.94,1036.94
GK-11014,Delhi,Janakpuri,2026-01-28,2,10.5,23,0.0,458,21.1,30.5,1273.25,1273.25
